x,y,avg_height
1006050.0,1901550.0,5.071428571428571
1006050.0,1901650.0,5.05
1006050.0,1901750.0,5.625
1006050.0,1901850.0,5.8500000000000005
1006050.0,1901950.0,6.6
1006050.0,1902050.0,
1006050.0,1902150.0,
1006050.0,1902250.0,
1006050.0,1902350.0,
1006050.0,1902450.0,
1006050.0,1902550.0,
1006050.0,1902650.0,
1006050.0,1902750.0,
1006050.0,1902850.0,
1006050.0,1902950.0,
1006050.0,1903050.0,
1006050.0,1903150.0,
1006050.0,1903250.0,
1006050.0,1903350.0,
1006050.0,1903450.0,
1006050.0,1903550.0,
1006050.0,1903650.0,
1006050.0,1903750.0,4.43
1006050.0,1903850.0,4.43
1006050.0,1903950.0,4.744999999999999
1006050.0,1904050.0,5.06
1006050.0,1904150.0,5.06
1006050.0,1904250.0,
1006050.0,1904350.0,
1006050.0,1904450.0,
1006050.0,1904550.0,
1006050.0,1904650.0,
1006050.0,1904750.0,
1006050.0,1904850.0,
1006050.0,1904950.0,
1006050.0,1905050.0,
1006050.0,1905150.0,
1006050.0,1905250.0,
1006050.0,1905350.0,
1006050.0,1905450.0,
1006050.0,1905550.0,
1006050.0,1905650.0,
1006050.0,1905750.0,
1006050.0,1905850.0,5.3
1006050.0,1905950.0,5.3
1006050.0,1906050.0,5.3
1006050.0,1906150.0,
1006050.0,1906250.0,
1006050.0,1906350.0,
1006050.0,1906450.0,
1006050.0,1906550.0,
1006050.0,1906650.0,
1006050.0,1906750.0,
1006050.0,1906850.0,
1006050.0,1906950.0,
1006050.0,1907050.0,
1006050.0,1907150.0,
1006050.0,1907250.0,
1006050.0,1907350.0,
1006050.0,1907450.0,
1006050.0,1907550.0,
1006050.0,1907650.0,
1006050.0,1907750.0,
1006050.0,1907850.0,
1006050.0,1907950.0,
1006050.0,1908050.0,
1006050.0,1908150.0,
1006050.0,1908250.0,
1006050.0,1908350.0,33.2
1006050.0,1908450.0,33.2
1006050.0,1908550.0,33.2
1006050.0,1908650.0,
1006050.0,1908750.0,
1006050.0,1908850.0,
1006050.0,1908950.0,
1006050.0,1909050.0,
1006050.0,1909150.0,
1006050.0,1909250.0,
1006050.0,1909350.0,
1006050.0,1909450.0,
1006050.0,1909550.0,
1006050.0,1909650.0,
1006050.0,1909750.0,
1006050.0,1909850.0,
1006050.0,1909950.0,
1006050.0,1910050.0,
1006050.0,1910150.0,
1006050.0,1910250.0,
1006050.0,1910350.0,
1006050.0,1910450.0,
1006050.0,1910550.0,
1006050.0,1910650.0,
1006050.0,1910750.0,
1006050.0,1910850.0,
1006050.0,1910950.0,
1006050.0,1911050.0,
1006050.0,1911150.0,
1006050.0,1911250.0,
1006050.0,1911350.0,
1006050.0,1911450.0,
1006050.0,1911550.0,
1006050.0,1911650.0,
1006050.0,1911750.0,
1006050.0,1911850.0,
1006050.0,1911950.0,
1006050.0,1912050.0,
1006050.0,1912150.0,
1006050.0,1912250.0,
1006050.0,1912350.0,
1006050.0,1912450.0,
1006050.0,1912550.0,
1006050.0,1912650.0,
1006050.0,1912750.0,
1006050.0,1912850.0,
1006050.0,1912950.0,
1006050.0,1913050.0,
1006050.0,1913150.0,
1006050.0,1913250.0,
1006050.0,1913350.0,
1006050.0,1913450.0,
1006050.0,1913550.0,
1006050.0,1913650.0,
1006050.0,1913750.0,
1006050.0,1913850.0,
1006050.0,1913950.0,
1006050.0,1914050.0,
1006050.0,1914150.0,
1006050.0,1914250.0,
1006050.0,1914350.0,
1006050.0,1914450.0,
1006050.0,1914550.0,
1006050.0,1914650.0,
1006050.0,1914750.0,
1006050.0,1914850.0,
1006050.0,1914950.0,
1006050.0,1915050.0,
1006050.0,1915150.0,
1006050.0,1915250.0,
1006050.0,1915350.0,
1006050.0,1915450.0,
1006050.0,1915550.0,
1006050.0,1915650.0,
1006050.0,1915750.0,
1006050.0,1915850.0,
1006050.0,1915950.0,
1006050.0,1916050.0,
1006050.0,1916150.0,
1006050.0,1916250.0,
1006050.0,1916350.0,
1006050.0,1916450.0,
1006050.0,1916550.0,
1006050.0,1916650.0,
1006050.0,1916750.0,
1006050.0,1916850.0,
1006050.0,1916950.0,
1006050.0,1917050.0,
1006050.0,1917150.0,
1006050.0,1917250.0,
1006050.0,1917350.0,
1006050.0,1917450.0,
1006050.0,1917550.0,
1006050.0,1917650.0,
1006050.0,1917750.0,
1006050.0,1917850.0,
1006050.0,1917950.0,
1006050.0,1918050.0,
1006050.0,1918150.0,
1006050.0,1918250.0,
1006050.0,1918350.0,
1006050.0,1918450.0,
1006050.0,1918550.0,
1006050.0,1918650.0,
1006050.0,1918750.0,
1006050.0,1918850.0,
1006050.0,1918950.0,
1006050.0,1919050.0,
1006050.0,1919150.0,
1006050.0,1919250.0,
1006050.0,1919350.0,
1006050.0,1919450.0,
1006050.0,1919550.0,
1006050.0,1919650.0,
1006050.0,1919750.0,
1006050.0,1919850.0,
1006050.0,1919950.0,
1006050.0,1920050.0,
1006050.0,1920150.0,
1006050.0,1920250.0,
1006050.0,1920350.0,
1006050.0,1920450.0,
1006050.0,1920550.0,
1006050.0,1920650.0,
1006050.0,1920750.0,
1006050.0,1920850.0,
1006050.0,1920950.0,
1006050.0,1921050.0,
1006050.0,1921150.0,
1006050.0,1921250.0,
1006050.0,1921350.0,
1006050.0,1921450.0,
1006050.0,1921550.0,
1006050.0,1921650.0,
1006050.0,1921750.0,
1006050.0,1921850.0,
1006050.0,1921950.0,
1006050.0,1922050.0,
1006050.0,1922150.0,
1006050.0,1922250.0,
1006050.0,1922350.0,
1006050.0,1922450.0,
1006050.0,1922550.0,
1006050.0,1922650.0,
1006050.0,1922750.0,
1006050.0,1922850.0,
1006050.0,1922950.0,
1006050.0,1923050.0,
1006050.0,1923150.0,
1006050.0,1923250.0,
1006050.0,1923350.0,
1006050.0,1923450.0,
1006050.0,1923550.0,
1006050.0,1923650.0,
1006050.0,1923750.0,
1006050.0,1923850.0,
1006050.0,1923950.0,
1006050.0,1924050.0,
1006050.0,1924150.0,
1006050.0,1924250.0,
1006050.0,1924350.0,
1006050.0,1924450.0,
1006050.0,1924550.0,
1006050.0,1924650.0,
1006050.0,1924750.0,
1006050.0,1924850.0,
1006050.0,1924950.0,
1006050.0,1925050.0,
1006050.0,1925150.0,
1006050.0,1925250.0,
1006050.0,1925350.0,
1006050.0,1925450.0,
1006050.0,1925550.0,
1006050.0,1925650.0,
1006050.0,1925750.0,
1006050.0,1925850.0,
1006050.0,1925950.0,
1006050.0,1926050.0,
1006050.0,1926150.0,
1006050.0,1926250.0,
1006050.0,1926350.0,
1006050.0,1926450.0,
1006050.0,1926550.0,
1006050.0,1926650.0,
1006050.0,1926750.0,
1006050.0,1926850.0,
1006050.0,1926950.0,
1006050.0,1927050.0,
1006050.0,1927150.0,
1006050.0,1927250.0,
1006050.0,1927350.0,
1006050.0,1927450.0,
1006050.0,1927550.0,
1006050.0,1927650.0,
1006050.0,1927750.0,
1006050.0,1927850.0,
1006050.0,1927950.0,
1006050.0,1928050.0,
1006050.0,1928150.0,
1006050.0,1928250.0,
1006050.0,1928350.0,
1006050.0,1928450.0,
1006050.0,1928550.0,
1006050.0,1928650.0,
1006050.0,1928750.0,
1006050.0,1928850.0,
1006050.0,1928950.0,
1006050.0,1929050.0,
1006050.0,1929150.0,
1006150.0,1893650.0,
1006150.0,1893750.0,
1006150.0,1893850.0,
1006150.0,1893950.0,
1006150.0,1894050.0,
1006150.0,1894150.0,
1006150.0,1894250.0,
1006150.0,1894350.0,
1006150.0,1894450.0,
1006150.0,1894550.0,
1006150.0,1894650.0,
1006150.0,1894750.0,
1006150.0,1894850.0,
1006150.0,1894950.0,
1006150.0,1895050.0,
1006150.0,1895150.0,
1006150.0,1895250.0,
1006150.0,1895350.0,
1006150.0,1895450.0,
1006150.0,1895550.0,
1006150.0,1895650.0,
1006150.0,1895750.0,
1006150.0,1895850.0,
1006150.0,1895950.0,
1006150.0,1896050.0,
1006150.0,1896150.0,
1006150.0,1896250.0,
1006150.0,1896350.0,
1006150.0,1896450.0,
1006150.0,1896550.0,
1006150.0,1896650.0,
1006150.0,1896750.0,
1006150.0,1896850.0,
1006150.0,1896950.0,4.6
1006150.0,1897050.0,4.6
1006150.0,1897150.0,4.6
1006150.0,1897250.0,5.0
1006150.0,1897350.0,5.0
1006150.0,1897450.0,5.0
1006150.0,1897550.0,
1006150.0,1897650.0,
1006150.0,1897750.0,
1006150.0,1897850.0,
1006150.0,1897950.0,
1006150.0,1898050.0,
1006150.0,1898150.0,
1006150.0,1898250.0,
1006150.0,1898350.0,6.55
1006150.0,1898450.0,6.55
1006150.0,1898550.0,6.55
1006150.0,1898650.0,
1006150.0,1898750.0,
1006150.0,1898850.0,
1006150.0,1898950.0,
1006150.0,1899050.0,
1006150.0,1899150.0,
1006150.0,1899250.0,
1006150.0,1899350.0,5.119999999999999
1006150.0,1899450.0,5.276
1006150.0,1899550.0,5.276
1006150.0,1899650.0,5.38
1006150.0,1899750.0,
1006150.0,1899850.0,
1006150.0,1899950.0,
1006150.0,1900050.0,
1006150.0,1900150.0,
1006150.0,1900250.0,
1006150.0,1900350.0,
1006150.0,1900450.0,
1006150.0,1900550.0,
1006150.0,1900650.0,
1006150.0,1900750.0,6.8
1006150.0,1900850.0,6.24
1006150.0,1900950.0,5.476666666666667
1006150.0,1901050.0,6.683333333333334
1006150.0,1901150.0,6.65
1006150.0,1901250.0,6.9875
1006150.0,1901350.0,5.966
1006150.0,1901450.0,5.470000000000001
1006150.0,1901550.0,5.541666666666667
1006150.0,1901650.0,5.0600000000000005
1006150.0,1901750.0,5.75
1006150.0,1901850.0,5.8500000000000005
1006150.0,1901950.0,6.6
1006150.0,1902050.0,
1006150.0,1902150.0,
1006150.0,1902250.0,
1006150.0,1902350.0,
1006150.0,1902450.0,
1006150.0,1902550.0,
1006150.0,1902650.0,
1006150.0,1902750.0,
1006150.0,1902850.0,
1006150.0,1902950.0,
1006150.0,1903050.0,
1006150.0,1903150.0,
1006150.0,1903250.0,
1006150.0,1903350.0,
1006150.0,1903450.0,
1006150.0,1903550.0,
1006150.0,1903650.0,
1006150.0,1903750.0,4.43
1006150.0,1903850.0,5.215
1006150.0,1903950.0,5.215
1006150.0,1904050.0,6.0
1006150.0,1904150.0,
1006150.0,1904250.0,
1006150.0,1904350.0,
1006150.0,1904450.0,
1006150.0,1904550.0,5.0
1006150.0,1904650.0,5.3
1006150.0,1904750.0,5.3
1006150.0,1904850.0,5.6
1006150.0,1904950.0,
1006150.0,1905050.0,
1006150.0,1905150.0,
1006150.0,1905250.0,
1006150.0,1905350.0,
1006150.0,1905450.0,
1006150.0,1905550.0,
1006150.0,1905650.0,
1006150.0,1905750.0,
1006150.0,1905850.0,5.3
1006150.0,1905950.0,5.3
1006150.0,1906050.0,5.3
1006150.0,1906150.0,
1006150.0,1906250.0,
1006150.0,1906350.0,
1006150.0,1906450.0,
1006150.0,1906550.0,
1006150.0,1906650.0,
1006150.0,1906750.0,
1006150.0,1906850.0,
1006150.0,1906950.0,
1006150.0,1907050.0,
1006150.0,1907150.0,
1006150.0,1907250.0,14.57
1006150.0,1907350.0,14.635
1006150.0,1907450.0,14.635
1006150.0,1907550.0,14.7
1006150.0,1907650.0,
1006150.0,1907750.0,
1006150.0,1907850.0,
1006150.0,1907950.0,
1006150.0,1908050.0,
1006150.0,1908150.0,
1006150.0,1908250.0,
1006150.0,1908350.0,
1006150.0,1908450.0,
1006150.0,1908550.0,
1006150.0,1908650.0,
1006150.0,1908750.0,
1006150.0,1908850.0,
1006150.0,1908950.0,
1006150.0,1909050.0,
1006150.0,1909150.0,
1006150.0,1909250.0,
1006150.0,1909350.0,
1006150.0,1909450.0,
1006150.0,1909550.0,
1006150.0,1909650.0,
1006150.0,1909750.0,
1006150.0,1909850.0,
1006150.0,1909950.0,
1006150.0,1910050.0,
1006150.0,1910150.0,
1006150.0,1910250.0,
1006150.0,1910350.0,
1006150.0,1910450.0,
1006150.0,1910550.0,
1006150.0,1910650.0,
1006150.0,1910750.0,
1006150.0,1910850.0,
1006150.0,1910950.0,
1006150.0,1911050.0,
1006150.0,1911150.0,
1006150.0,1911250.0,
1006150.0,1911350.0,
1006150.0,1911450.0,
1006150.0,1911550.0,
1006150.0,1911650.0,
1006150.0,1911750.0,
1006150.0,1911850.0,
1006150.0,1911950.0,
1006150.0,1912050.0,
1006150.0,1912150.0,
1006150.0,1912250.0,
1006150.0,1912350.0,
1006150.0,1912450.0,
1006150.0,1912550.0,
1006150.0,1912650.0,
1006150.0,1912750.0,
1006150.0,1912850.0,
1006150.0,1912950.0,
1006150.0,1913050.0,
1006150.0,1913150.0,
1006150.0,1913250.0,
1006150.0,1913350.0,
1006150.0,1913450.0,
1006150.0,1913550.0,
1006150.0,1913650.0,
1006150.0,1913750.0,
1006150.0,1913850.0,
1006150.0,1913950.0,
1006150.0,1914050.0,
1006150.0,1914150.0,
1006150.0,1914250.0,
1006150.0,1914350.0,
1006150.0,1914450.0,
1006150.0,1914550.0,
1006150.0,1914650.0,
1006150.0,1914750.0,
1006150.0,1914850.0,
1006150.0,1914950.0,
1006150.0,1915050.0,
1006150.0,1915150.0,
1006150.0,1915250.0,
1006150.0,1915350.0,
1006150.0,1915450.0,
1006150.0,1915550.0,
1006150.0,1915650.0,
1006150.0,1915750.0,
1006150.0,1915850.0,
1006150.0,1915950.0,
1006150.0,1916050.0,
1006150.0,1916150.0,
1006150.0,1916250.0,
1006150.0,1916350.0,
1006150.0,1916450.0,
1006150.0,1916550.0,
1006150.0,1916650.0,
1006150.0,1916750.0,
1006150.0,1916850.0,
1006150.0,1916950.0,
1006150.0,1917050.0,
1006150.0,1917150.0,
1006150.0,1917250.0,
1006150.0,1917350.0,
1006150.0,1917450.0,
1006150.0,1917550.0,
1006150.0,1917650.0,
1006150.0,1917750.0,
1006150.0,1917850.0,
1006150.0,1917950.0,
1006150.0,1918050.0,
1006150.0,1918150.0,
1006150.0,1918250.0,
1006150.0,1918350.0,
1006150.0,1918450.0,
1006150.0,1918550.0,
1006150.0,1918650.0,
1006150.0,1918750.0,
1006150.0,1918850.0,
1006150.0,1918950.0,
1006150.0,1919050.0,
1006150.0,1919150.0,
1006150.0,1919250.0,
1006150.0,1919350.0,
1006150.0,1919450.0,
1006150.0,1919550.0,
1006150.0,1919650.0,
1006150.0,1919750.0,
1006150.0,1919850.0,
1006150.0,1919950.0,
1006150.0,1920050.0,
1006150.0,1920150.0,
1006150.0,1920250.0,
1006150.0,1920350.0,
1006150.0,1920450.0,
1006150.0,1920550.0,
1006150.0,1920650.0,
1006150.0,1920750.0,
1006150.0,1920850.0,
1006150.0,1920950.0,
1006150.0,1921050.0,
1006150.0,1921150.0,
1006150.0,1921250.0,
1006150.0,1921350.0,
1006150.0,1921450.0,
1006150.0,1921550.0,
1006150.0,1921650.0,
1006150.0,1921750.0,
1006150.0,1921850.0,
1006150.0,1921950.0,
1006150.0,1922050.0,
1006150.0,1922150.0,
1006150.0,1922250.0,
1006150.0,1922350.0,
1006150.0,1922450.0,
1006150.0,1922550.0,
1006150.0,1922650.0,
1006150.0,1922750.0,
1006150.0,1922850.0,
1006150.0,1922950.0,
1006150.0,1923050.0,
1006150.0,1923150.0,
1006150.0,1923250.0,
1006150.0,1923350.0,
1006150.0,1923450.0,
1006150.0,1923550.0,
1006150.0,1923650.0,
1006150.0,1923750.0,
1006150.0,1923850.0,
1006150.0,1923950.0,
1006150.0,1924050.0,
1006150.0,1924150.0,
1006150.0,1924250.0,
1006150.0,1924350.0,
1006150.0,1924450.0,
1006150.0,1924550.0,
1006150.0,1924650.0,
1006150.0,1924750.0,
1006150.0,1924850.0,
1006150.0,1924950.0,
1006150.0,1925050.0,
1006150.0,1925150.0,
1006150.0,1925250.0,
1006150.0,1925350.0,
1006150.0,1925450.0,
1006150.0,1925550.0,
1006150.0,1925650.0,
1006150.0,1925750.0,
1006150.0,1925850.0,
1006150.0,1925950.0,
1006150.0,1926050.0,
1006150.0,1926150.0,
1006150.0,1926250.0,
1006150.0,1926350.0,
1006150.0,1926450.0,
1006150.0,1926550.0,
1006150.0,1926650.0,
1006150.0,1926750.0,
1006150.0,1926850.0,
1006150.0,1926950.0,
1006150.0,1927050.0,
1006150.0,1927150.0,
1006150.0,1927250.0,
1006150.0,1927350.0,
1006150.0,1927450.0,
1006150.0,1927550.0,
1006150.0,1927650.0,
1006150.0,1927750.0,
1006150.0,1927850.0,
1006150.0,1927950.0,
1006150.0,1928050.0,
1006150.0,1928150.0,
1006150.0,1928250.0,
1006150.0,1928350.0,
1006150.0,1928450.0,
1006150.0,1928550.0,
1006150.0,1928650.0,
1006150.0,1928750.0,
1006150.0,1928850.0,
1006150.0,1928950.0,
1006150.0,1929050.0,
1006150.0,1929150.0,
1006250.0,1893650.0,
1006250.0,1893750.0,
1006250.0,1893850.0,
1006250.0,1893950.0,
1006250.0,1894050.0,
1006250.0,1894150.0,
1006250.0,1894250.0,
1006250.0,1894350.0,
1006250.0,1894450.0,
1006250.0,1894550.0,
1006250.0,1894650.0,
1006250.0,1894750.0,
1006250.0,1894850.0,
1006250.0,1894950.0,
1006250.0,1895050.0,
1006250.0,1895150.0,
1006250.0,1895250.0,
1006250.0,1895350.0,
1006250.0,1895450.0,
1006250.0,1895550.0,
1006250.0,1895650.0,
1006250.0,1895750.0,
1006250.0,1895850.0,
1006250.0,1895950.0,
1006250.0,1896050.0,
1006250.0,1896150.0,
1006250.0,1896250.0,
1006250.0,1896350.0,
1006250.0,1896450.0,
1006250.0,1896550.0,
1006250.0,1896650.0,
1006250.0,1896750.0,
1006250.0,1896850.0,
1006250.0,1896950.0,5.25
1006250.0,1897050.0,5.25
1006250.0,1897150.0,5.25
1006250.0,1897250.0,5.0
1006250.0,1897350.0,5.0
1006250.0,1897450.0,5.0
1006250.0,1897550.0,
1006250.0,1897650.0,
1006250.0,1897750.0,
1006250.0,1897850.0,
1006250.0,1897950.0,
1006250.0,1898050.0,
1006250.0,1898150.0,
1006250.0,1898250.0,
1006250.0,1898350.0,
1006250.0,1898450.0,
1006250.0,1898550.0,
1006250.0,1898650.0,
1006250.0,1898750.0,
1006250.0,1898850.0,
1006250.0,1898950.0,
1006250.0,1899050.0,4.76
1006250.0,1899150.0,4.76
1006250.0,1899250.0,4.76
1006250.0,1899350.0,5.119999999999999
1006250.0,1899450.0,5.26
1006250.0,1899550.0,5.26
1006250.0,1899650.0,5.4
1006250.0,1899750.0,
1006250.0,1899850.0,
1006250.0,1899950.0,
1006250.0,1900050.0,
1006250.0,1900150.0,
1006250.0,1900250.0,
1006250.0,1900350.0,
1006250.0,1900450.0,
1006250.0,1900550.0,
1006250.0,1900650.0,
1006250.0,1900750.0,6.8
1006250.0,1900850.0,6.24
1006250.0,1900950.0,5.476666666666667
1006250.0,1901050.0,6.683333333333334
1006250.0,1901150.0,6.289999999999999
1006250.0,1901250.0,7.5649999999999995
1006250.0,1901350.0,6.9725
1006250.0,1901450.0,6.498
1006250.0,1901550.0,5.34
1006250.0,1901650.0,4.6625
1006250.0,1901750.0,5.283333333333333
1006250.0,1901850.0,6.3
1006250.0,1901950.0,6.3
1006250.0,1902050.0,
1006250.0,1902150.0,
1006250.0,1902250.0,
1006250.0,1902350.0,
1006250.0,1902450.0,
1006250.0,1902550.0,
1006250.0,1902650.0,
1006250.0,1902750.0,
1006250.0,1902850.0,
1006250.0,1902950.0,
1006250.0,1903050.0,
1006250.0,1903150.0,
1006250.0,1903250.0,
1006250.0,1903350.0,
1006250.0,1903450.0,
1006250.0,1903550.0,
1006250.0,1903650.0,
1006250.0,1903750.0,
1006250.0,1903850.0,6.0
1006250.0,1903950.0,6.0
1006250.0,1904050.0,6.0
1006250.0,1904150.0,
1006250.0,1904250.0,
1006250.0,1904350.0,
1006250.0,1904450.0,5.9
1006250.0,1904550.0,5.013333333333333
1006250.0,1904650.0,5.16
1006250.0,1904750.0,4.81
1006250.0,1904850.0,4.8500000000000005
1006250.0,1904950.0,4.475
1006250.0,1905050.0,4.45
1006250.0,1905150.0,
1006250.0,1905250.0,
1006250.0,1905350.0,
1006250.0,1905450.0,
1006250.0,1905550.0,
1006250.0,1905650.0,
1006250.0,1905750.0,
1006250.0,1905850.0,
1006250.0,1905950.0,
1006250.0,1906050.0,
1006250.0,1906150.0,
1006250.0,1906250.0,
1006250.0,1906350.0,
1006250.0,1906450.0,
1006250.0,1906550.0,
1006250.0,1906650.0,
1006250.0,1906750.0,
1006250.0,1906850.0,
1006250.0,1906950.0,
1006250.0,1907050.0,
1006250.0,1907150.0,14.7
1006250.0,1907250.0,14.613333333333335
1006250.0,1907350.0,14.648
1006250.0,1907450.0,14.635
1006250.0,1907550.0,14.7
1006250.0,1907650.0,
1006250.0,1907750.0,
1006250.0,1907850.0,
1006250.0,1907950.0,
1006250.0,1908050.0,
1006250.0,1908150.0,
1006250.0,1908250.0,
1006250.0,1908350.0,
1006250.0,1908450.0,
1006250.0,1908550.0,
1006250.0,1908650.0,
1006250.0,1908750.0,
1006250.0,1908850.0,
1006250.0,1908950.0,
1006250.0,1909050.0,
1006250.0,1909150.0,
1006250.0,1909250.0,
1006250.0,1909350.0,
1006250.0,1909450.0,
1006250.0,1909550.0,
1006250.0,1909650.0,
1006250.0,1909750.0,
1006250.0,1909850.0,
1006250.0,1909950.0,
1006250.0,1910050.0,
1006250.0,1910150.0,
1006250.0,1910250.0,
1006250.0,1910350.0,
1006250.0,1910450.0,
1006250.0,1910550.0,
1006250.0,1910650.0,
1006250.0,1910750.0,
1006250.0,1910850.0,
1006250.0,1910950.0,
1006250.0,1911050.0,
1006250.0,1911150.0,
1006250.0,1911250.0,
1006250.0,1911350.0,
1006250.0,1911450.0,
1006250.0,1911550.0,
1006250.0,1911650.0,
1006250.0,1911750.0,
1006250.0,1911850.0,
1006250.0,1911950.0,
1006250.0,1912050.0,
1006250.0,1912150.0,
1006250.0,1912250.0,
1006250.0,1912350.0,
1006250.0,1912450.0,
1006250.0,1912550.0,
1006250.0,1912650.0,
1006250.0,1912750.0,
1006250.0,1912850.0,
1006250.0,1912950.0,
1006250.0,1913050.0,
1006250.0,1913150.0,
1006250.0,1913250.0,
1006250.0,1913350.0,
1006250.0,1913450.0,
1006250.0,1913550.0,
1006250.0,1913650.0,
1006250.0,1913750.0,
1006250.0,1913850.0,
1006250.0,1913950.0,
1006250.0,1914050.0,
1006250.0,1914150.0,
1006250.0,1914250.0,
1006250.0,1914350.0,
1006250.0,1914450.0,
1006250.0,1914550.0,
1006250.0,1914650.0,
1006250.0,1914750.0,
1006250.0,1914850.0,
1006250.0,1914950.0,
1006250.0,1915050.0,
1006250.0,1915150.0,
1006250.0,1915250.0,
1006250.0,1915350.0,
1006250.0,1915450.0,
1006250.0,1915550.0,
1006250.0,1915650.0,
1006250.0,1915750.0,
1006250.0,1915850.0,
1006250.0,1915950.0,
1006250.0,1916050.0,
1006250.0,1916150.0,
1006250.0,1916250.0,
1006250.0,1916350.0,
1006250.0,1916450.0,
1006250.0,1916550.0,
1006250.0,1916650.0,
1006250.0,1916750.0,
1006250.0,1916850.0,
1006250.0,1916950.0,
1006250.0,1917050.0,
1006250.0,1917150.0,
1006250.0,1917250.0,
1006250.0,1917350.0,
1006250.0,1917450.0,
1006250.0,1917550.0,
1006250.0,1917650.0,
1006250.0,1917750.0,
1006250.0,1917850.0,
1006250.0,1917950.0,
1006250.0,1918050.0,
1006250.0,1918150.0,
1006250.0,1918250.0,
1006250.0,1918350.0,
1006250.0,1918450.0,
1006250.0,1918550.0,
1006250.0,1918650.0,
1006250.0,1918750.0,
1006250.0,1918850.0,
1006250.0,1918950.0,
1006250.0,1919050.0,
1006250.0,1919150.0,
1006250.0,1919250.0,
1006250.0,1919350.0,
1006250.0,1919450.0,
1006250.0,1919550.0,
1006250.0,1919650.0,
1006250.0,1919750.0,
1006250.0,1919850.0,
1006250.0,1919950.0,
1006250.0,1920050.0,
1006250.0,1920150.0,
1006250.0,1920250.0,
1006250.0,1920350.0,
1006250.0,1920450.0,
1006250.0,1920550.0,
1006250.0,1920650.0,
1006250.0,1920750.0,
1006250.0,1920850.0,
1006250.0,1920950.0,
1006250.0,1921050.0,
1006250.0,1921150.0,
1006250.0,1921250.0,
1006250.0,1921350.0,
1006250.0,1921450.0,
1006250.0,1921550.0,
1006250.0,1921650.0,
1006250.0,1921750.0,
1006250.0,1921850.0,
1006250.0,1921950.0,
1006250.0,1922050.0,
1006250.0,1922150.0,
1006250.0,1922250.0,
1006250.0,1922350.0,
1006250.0,1922450.0,
1006250.0,1922550.0,
1006250.0,1922650.0,
1006250.0,1922750.0,
1006250.0,1922850.0,
1006250.0,1922950.0,
1006250.0,1923050.0,
1006250.0,1923150.0,
1006250.0,1923250.0,
1006250.0,1923350.0,
1006250.0,1923450.0,
1006250.0,1923550.0,
1006250.0,1923650.0,
1006250.0,1923750.0,
1006250.0,1923850.0,
1006250.0,1923950.0,
1006250.0,1924050.0,
1006250.0,1924150.0,
1006250.0,1924250.0,
1006250.0,1924350.0,
1006250.0,1924450.0,
1006250.0,1924550.0,
1006250.0,1924650.0,
1006250.0,1924750.0,
1006250.0,1924850.0,
1006250.0,1924950.0,
1006250.0,1925050.0,
1006250.0,1925150.0,
1006250.0,1925250.0,
1006250.0,1925350.0,
1006250.0,1925450.0,
1006250.0,1925550.0,
1006250.0,1925650.0,
1006250.0,1925750.0,
1006250.0,1925850.0,
1006250.0,1925950.0,
1006250.0,1926050.0,
1006250.0,1926150.0,
1006250.0,1926250.0,
1006250.0,1926350.0,
1006250.0,1926450.0,
1006250.0,1926550.0,
1006250.0,1926650.0,
1006250.0,1926750.0,
1006250.0,1926850.0,
1006250.0,1926950.0,
1006250.0,1927050.0,
1006250.0,1927150.0,
1006250.0,1927250.0,
1006250.0,1927350.0,
1006250.0,1927450.0,
1006250.0,1927550.0,
1006250.0,1927650.0,
1006250.0,1927750.0,
1006250.0,1927850.0,
1006250.0,1927950.0,
1006250.0,1928050.0,
1006250.0,1928150.0,
1006250.0,1928250.0,
1006250.0,1928350.0,
1006250.0,1928450.0,
1006250.0,1928550.0,
1006250.0,1928650.0,
1006250.0,1928750.0,
1006250.0,1928850.0,
1006250.0,1928950.0,
1006250.0,1929050.0,
1006250.0,1929150.0,
1006350.0,1893650.0,
1006350.0,1893750.0,
1006350.0,1893850.0,
1006350.0,1893950.0,
1006350.0,1894050.0,
1006350.0,1894150.0,
1006350.0,1894250.0,
1006350.0,1894350.0,
1006350.0,1894450.0,
1006350.0,1894550.0,
1006350.0,1894650.0,
1006350.0,1894750.0,
1006350.0,1894850.0,
1006350.0,1894950.0,
1006350.0,1895050.0,
1006350.0,1895150.0,
1006350.0,1895250.0,
1006350.0,1895350.0,
1006350.0,1895450.0,
1006350.0,1895550.0,
1006350.0,1895650.0,
1006350.0,1895750.0,
1006350.0,1895850.0,
1006350.0,1895950.0,
1006350.0,1896050.0,
1006350.0,1896150.0,
1006350.0,1896250.0,
1006350.0,1896350.0,
1006350.0,1896450.0,
1006350.0,1896550.0,
1006350.0,1896650.0,
1006350.0,1896750.0,
1006350.0,1896850.0,
1006350.0,1896950.0,5.25
1006350.0,1897050.0,5.25
1006350.0,1897150.0,5.25
1006350.0,1897250.0,
1006350.0,1897350.0,
1006350.0,1897450.0,
1006350.0,1897550.0,
1006350.0,1897650.0,
1006350.0,1897750.0,
1006350.0,1897850.0,
1006350.0,1897950.0,9.1
1006350.0,1898050.0,9.1
1006350.0,1898150.0,9.1
1006350.0,1898250.0,
1006350.0,1898350.0,
1006350.0,1898450.0,
